wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,ratio,I_dut,P_dut,cycle,PAR
390,8.606698e-06,0.0016419686817059087,0.00017104072632185714,0.00017900517931038445,0.00017129228043701988,0.0001790188427215357,0.00018673102112676376,0.00018673102112676376,0.0001864931304227523,0.014448943753706613,0.00018673102112676376,0.7961683497157319,1.0,6.85238054316169e-06,3.0,0.0
393,2.848484e-07,0.021028024696410758,0.0008582981090554789,0.0009195928723703306,0.0007969734306512326,0.0009195928723703306,0.0009195928723703306,0.0008582844445028058,0.0008889441460647695,0.0881276367075829,0.0008889386584365683,0.8310493721634306,1.0,2.367230839817577e-07,3.0,0.0
396,2.926122e-07,0.040602846808779666,0.0008235871187354324,0.0008235871187354324,0.0008235871187354324,0.0008235871187354324,0.0008235871187354324,0.0007961266972364272,0.0007961266972364272,0.097155817231874,0.0008235871187354324,0.9033048831121044,1.0,2.6431802911817573e-07,3.0,0.0
399,2.956214e-07,0.06691812854961939,0.0007302813789748324,0.0007059295881564171,0.0006329196066307757,0.0007303288344046446,0.0007546269909339263,0.0006815757328377942,0.0007059357670157384,0.1036754864471698,0.0006572796408087201,1.008347860961702,1.0,2.9808920634450373e-07,3.0,0.0
402,4.04033e-07,0.06030593249709989,0.0005025496695887609,0.00048580846804041134,0.0004355390966746842,0.0005192630175857026,0.0005025496695887609,0.0005025496695887609,0.0005025496695887609,0.06951922381402752,0.00048580846804041134,1.0721133015810858,1.0,4.3316915357771083e-07,3.0,3.358168351966427
405,4.309264e-07,0.07775470938098407,0.0004224264839000994,0.0004535505832129596,0.0004378468272645563,0.0005788530909274895,0.0005474441857558606,0.00046954758796591956,0.0004535463401031911,0.07245173712374689,0.00046925005277784535,1.0765988100637658,1.0,4.6393484946506234e-07,3.0,3.383229309816923
408,4.7127419999999995e-07,0.09357094938588112,0.00044426964313842984,0.00044426964313842984,0.0004136149557700731,0.0008118964233287072,0.001317461663670453,0.0007047476504143651,0.0004136149557700731,0.076014880697248,0.0004595820943336359,1.0050775584213087,1.0,4.736671222829555e-07,3.0,3.4082902676674185
411,5.199978e-07,0.10461242882784971,0.00081424170929157,0.0004372805156495272,0.0005277267500114983,0.001085671927009077,0.002080776793726629,0.0009047304860772598,0.0004222023404842453,0.07884382925285147,0.00045235871919223954,0.9254745488750389,1.0,4.812447293710128e-07,3.0,3.433351225517914
414,5.603372e-07,0.1111381064603012,0.0022585759410793495,0.0004371500781356844,0.0007431697892343965,0.001661201946780904,0.0027977531711046166,0.0013697299951538852,0.00042256375195276344,0.08222792928215703,0.0004080140675412733,0.888702278223182,1.0,4.979729462131989e-07,3.0,3.45841218336841
417,5.801932000000001e-07,0.11288685718046658,0.004579621147467847,0.0004076810128077317,0.0008969192656667803,0.0016035306081194334,0.0022694004875888707,0.001970479641910793,0.0006658716503613168,0.08580328047943778,0.0004076810128077317,0.9203293447010733,1.0,5.339688275560187e-07,3.0,3.483473141218906
420,5.843808e-07,0.10953899076967308,0.009032751469717704,0.000369689342815183,0.001072079157208078,0.0013432134332959553,0.0017745108127545928,0.0030191151680789606,0.0012322901968940387,0.08884868198131787,0.0003450397274495809,1.007635271365675,1.0,5.888427059888904e-07,3.0,3.5085340990694016
423,5.862638e-07,0.10110190403311925,0.01676244735658719,0.0003365950279228683,0.0012117605008576077,0.0014024649684203382,0.001851284946802979,0.003702551453765153,0.001548348023544445,0.09131823448509015,0.0003253765572193925,1.1031522625317642,1.0,6.467382374104697e-07,3.0,3.533595056919897
426,6.043531999999999e-07,0.08740731886973327,0.029262309583614914,0.0003163493531014226,0.001571191342437476,0.0019403423592399005,0.0022460668924012797,0.0038805686630134797,0.0017188443893145905,0.09368151046066082,0.0003163493531014226,1.138619329346705,1.0,6.88128235272535e-07,3.0,3.558656014770393
429,6.500764000000001e-07,0.06827520427623862,0.04812087298646881,0.0003190980329608172,0.0019351009655411422,0.0021616299920954388,0.0030056996118266455,0.0036129134549451386,0.0019351224918500234,0.09596407150726982,0.00028820458993442604,1.0844206876397038,1.0,7.049562967063431e-07,3.0,3.5837169726208886
432,7.183190000000001e-07,0.04655665716028717,0.07518368032773695,0.0005292047302127961,0.0023760932984879675,0.0016808824197312177,0.0036834546545798977,0.003434429510808147,0.0022723263513442066,0.09852950643295252,0.0003112768051754682,0.9735811656930607,1.0,6.993418493594737e-07,3.0,3.6087779304713843
435,7.925314e-07,0.027922190612425447,0.10792227742359187,0.0009363695579059277,0.002356676045788699,0.0011783310045380747,0.0034613142734803647,0.0033666495945999784,0.0025460348834845073,0.10099964390726553,0.0003156238659535564,0.8702618572850851,1.0,6.897098481207487e-07,3.0,3.63383888832188
438,8.569461999999999e-07,0.0149111173914339,0.14055721676534289,0.0018914891518827608,0.001418627924995575,0.0012819907567529205,0.0032365405986787337,0.002763683126169353,0.002616535217901789,0.10377870403628935,0.00030473157213482946,0.8058128852904037,1.0,6.905382899606474e-07,3.0,3.6588998461723756
441,8.993576e-07,0.008014795510682914,0.16801502061318443,0.00356893874989967,0.0004589219782692366,0.001662165207001286,0.0033344286188615414,0.0025186630978551493,0.002406516009617037,0.10744520220502549,0.0003058956135192807,0.7912476169635306,1.0,7.116145577980402e-07,3.0,3.6839608040228717
444,9.18468e-07,0.005166016481305694,0.18642577945288585,0.006507802905215451,0.0002970998451455943,0.0020415038492051563,0.002683630366308845,0.0026932346114063688,0.0025398465397535935,0.11026836598659864,0.00028753160035747445,0.8243026888073762,1.0,7.570956419835332e-07,3.0,3.709021761873367
447,9.201822000000001e-07,0.0038220723717157547,0.19445393194583943,0.011138005550908388,0.00032813957519708546,0.0019509190569001792,0.002021878017609671,0.0027046912547331547,0.0030682785825013174,0.1128521293159501,0.0002837746633116646,0.8892487618919386,1.0,8.182708820650003e-07,3.0,3.734082719723863
450,9.182297999999999e-07,0.002606816252016285,0.19584113047900203,0.0183547236594038,0.000378276137719829,0.001669356612942765,0.0018009532137858812,0.0026726230300420403,0.0037170233193762796,0.11516100158273557,0.0005838645271974625,0.960970629119928,1.0,8.823918685826657e-07,3.0,3.7591436775743587
453,9.277286e-07,0.001602398449331317,0.1912288031915421,0.0291298118616267,0.0004025120707079025,0.001617872092210583,0.0017494690338674874,0.0025391072080956324,0.00442791824091282,0.11706115746831489,0.0009211899246205144,1.0103928914669127,1.0,9.373703826505508e-07,3.0,3.7842046354248544
456,9.561132e-07,0.0011515215605175607,0.18051863248193406,0.04481936119410359,0.0006206238974465039,0.0017646462982598033,0.0014730536916646702,0.002841396179941352,0.005338840756558044,0.11919674889877792,0.0012337702655616956,1.0149784053251454,1.0,9.704342510463218e-07,3.0,3.80926559327535
459,1.003016e-06,0.0010686440671563084,0.1630523309524771,0.06662413289151085,0.0008254402194017643,0.0021667590904906964,0.0014518829436831898,0.0033090890740806256,0.006058088797662052,0.12141225326109235,0.0015403472111203398,0.9816206996427768,1.0,9.845812676728993e-07,3.0,3.8343265511258458
462,1.061632e-06,0.0010661650715378314,0.13795023196329792,0.0961503722051542,0.0013528892666187977,0.00272781701976604,0.0016764106607016905,0.003499862931849427,0.006470324176696707,0.12397279942223335,0.0018528772764846695,0.9296035196718868,1.0,9.868968437963047e-07,3.0,3.8593875089763414
465,1.12045e-06,0.0010718378859788265,0.10523684203783737,0.13381628534176254,0.0019821225882748683,0.003465076800039754,0.0019454405071768967,0.0038321370841610954,0.006651208405180994,0.1263869441572369,0.002173025184879091,0.8821701982819793,1.0,9.884275986650436e-07,3.0,3.8844484668268375
468,1.171958e-06,0.0013042119527646233,0.07043456623132557,0.17678227011220765,0.002863437415479154,0.004174976295497038,0.0021639860977875095,0.0039490624370136,0.006878085416542076,0.12902201351131679,0.002448125763413609,0.8497840336714276,1.0,9.959111965334986e-07,3.0,3.9095094246773328
471,1.205792e-06,0.0016099154119023778,0.042582924702846206,0.21339608712088806,0.004305036184245556,0.004578092412215566,0.0021201789138351095,0.0031191738149732424,0.006669540861358054,0.13192450257830637,0.002824500576051005,0.8373272779978741,1.0,1.0096425331916127e-06,3.0,3.934570382527829
474,1.22142e-06,0.0019621565774800382,0.024851494956011477,0.23153258389262624,0.006333281153992449,0.004434056628874869,0.001927251546719491,0.0026115396958750698,0.005565214254267266,0.13431239630255581,0.003212064194583828,0.8507970853088109,1.0,1.0391805759378877e-06,3.0,3.9596313403783245
477,1.221564e-06,0.002382348244155897,0.014981430971218474,0.23782733497363978,0.009382569726884343,0.004377642219982608,0.001901880264211794,0.0028227712831686057,0.0045511712971913355,0.13698148532829818,0.0036702612857017793,0.8901482497301053,1.0,1.0873730565333064e-06,3.0,3.9846922982288207
480,1.21417e-06,0.002748156892419211,0.00873724257631416,0.24109194682225202,0.013810287497541384,0.004826654423908087,0.002160620541785387,0.003228302765551265,0.00360735222752239,0.139688262833406,0.004460250677372108,0.9459839673688173,1.0,1.1485853536601968e-06,3.0,4.009753256079316
483,1.208812e-06,0.003190937974877407,0.004214673771849625,0.24091784975313324,0.020438704523393296,0.004903138942197585,0.002274948701170524,0.0036040270954448934,0.002945490317745426,0.14198719676760146,0.005352109268955253,1.0026901187085286,1.0,1.2120638477762939e-06,3.0,4.0348142139298115
486,1.212694e-06,0.0037099562411939393,0.001760662848295581,0.23551575422599225,0.030416964167725113,0.004207268403518037,0.0019149976813654986,0.0037442447877964165,0.002909649361942355,0.14417899767202746,0.005762148715275178,1.0467450699290413,1.0,1.2693814658325289e-06,3.0,4.059875171780307
489,1.2306780000000002e-06,0.00460716909659685,0.0009568497972988032,0.22544680185878171,0.04498209260402386,0.0034678382587138247,0.001576288809211088,0.0038273145660172583,0.0030474904894762485,0.1466660198422415,0.0060728201967263935,1.066060671511467,1.0,1.3119774150943891e-06,3.0,4.084936129630803
492,1.2637699999999999e-06,0.005815880490343773,0.0006992375461897639,0.20946894924184561,0.06561141973888993,0.00307869198946039,0.0017019661429422694,0.004119411127524937,0.003143707733093877,0.14918002349308174,0.006845721402615265,1.0593316155828174,1.0,1.3387515158250971e-06,3.0,4.1099970874812985
495,1.307388e-06,0.006200207080389362,0.0005033008894207289,0.18688988576928392,0.09326555389944342,0.0028216868062866315,0.0019168329679937,0.004743871219384357,0.0033249899107072726,0.15161075661902834,0.007640526336589533,1.0366027421700958,1.0,1.3552419858802772e-06,3.0,4.135058045331795
498,1.358538e-06,0.004454655505952493,0.0004460175374073604,0.15715554455108224,0.12938152300954295,0.0029414547294926777,0.0021769023259172425,0.005474094892437461,0.003732561360569484,0.15446887909521562,0.007672230927359578,1.0059829202667243,1.0,1.3666660245333152e-06,3.0,4.16011900318229
501,1.40852e-06,0.0027703085161794884,0.0004221534019208653,0.12211997781227239,0.1703441280441798,0.003408778722196786,0.002321785376768804,0.005883582184323326,0.0042108660432595936,0.15730000176799103,0.0074718908953057646,0.976304124684124,1.0,1.3751438857000823e-06,3.0,4.1851799610327864
504,1.45536e-06,0.0024081716603479584,0.0005078136147802658,0.08755732341206425,0.209996103965171,0.004266618071708016,0.002188274795784452,0.005067619104691979,0.004664482828315291,0.1599169944759224,0.007172093374119101,0.9523977275767657,1.0,1.3860815568061214e-06,3.0,4.210240918883282
507,1.496602e-06,0.002551429744522839,0.0005652619254880852,0.06211533803348741,0.24516307545223398,0.005512483290779535,0.0019394976453410554,0.003790815740008785,0.00495243319680037,0.1627870813493542,0.006523722565560891,0.934962311448819,1.0,1.3992664652389257e-06,3.0,4.235301876733778
510,1.52924e-06,0.002796929363559872,0.0006749560353634102,0.04527727634627197,0.2742660931644124,0.007501066307866911,0.0019481447733673625,0.0035997087868391746,0.005394388751266408,0.16543716321950597,0.006483540308071388,0.927999388529839,1.0,1.419133784915371e-06,3.0,4.2603628345842735
513,1.553864e-06,0.0030786090511127537,0.0007596135221956573,0.03401536738349495,0.2950814418993199,0.010679490475823134,0.002092649035048555,0.004024301816417055,0.005281887610005489,0.16859785841571748,0.0071029036170718,0.928329396840234,1.0,1.4424976298917533e-06,3.0,4.285423792434768
516,1.582754e-06,0.003375363251145044,0.0009156838352669076,0.023578951196553653,0.3020790111895994,0.015186778284644745,0.0022746162481855066,0.004427453190553455,0.0049437255869949825,0.16920223530640416,0.007398567575343693,0.9412668668768045,1.0,1.48979389861673e-06,3.0,4.310484750285265
519,1.588294e-06,0.0037789935504990552,0.0010039454886790256,0.014410321478858129,0.30219973827865665,0.02185935273972831,0.0024056756520241334,0.005104949837418193,0.005318043265622532,0.17179188644482396,0.0076384648142537055,0.9647455978368399,1.0,1.5322996445706655e-06,3.0,4.3355457081357605
522,1.5866300000000002e-06,0.004273714176120802,0.0011317019452785476,0.009044278343326597,0.2961004685854557,0.03133287291470333,0.002125361572570401,0.005699823797370991,0.005957428156657113,0.17430667116994822,0.008294414798637902,0.9941455157251531,1.0,1.5773410996149995e-06,3.0,4.360606665986256
525,1.5807600000000001e-06,0.004537218708640764,0.0013174173137093827,0.006823697287609285,0.2861171627731718,0.04472020301658308,0.0016300154877790143,0.006229769205993706,0.006319082161558814,0.17645591955061612,0.008221475988919391,1.0279048945483484,1.0,1.6248709411062474e-06,3.0,4.385667623836753
528,1.57685e-06,0.004395185521481581,0.0015532863157549,0.005922441248364453,0.26973812526114455,0.06310762157859336,0.0015749942826806863,0.006560254503997163,0.0061524022236440715,0.1779336589971531,0.006846619473424284,1.0606110411833851,1.0,1.6724245202900208e-06,3.0,4.4107285816872475
531,1.5659120000000002e-06,0.004282898294246403,0.0018716420016846769,0.005032417835469903,0.24856610582736102,0.08860440495075049,0.0018459556232295715,0.006899726817921917,0.005173727337959432,0.18189019920915372,0.006342956013682921,1.081958630089172,1.0,1.6942520023601954e-06,3.0,4.435789539537743
534,1.575804e-06,0.004462590693503325,0.0021405271016189144,0.003732196009023977,0.218468135045359,0.12070494329274661,0.0022798495585707275,0.0073208412365130164,0.004323256879439201,0.18470533080454749,0.006573542367068854,1.0906903445939804,1.0,1.7187142077725727e-06,3.0,4.460850497388239
537,1.595768e-06,0.004525341967091837,0.0023484876040068227,0.0025284905394714497,0.1792589116655819,0.16134164188555453,0.0029638567002629097,0.007598039053681803,0.003989480720177846,0.18702008061602488,0.006752412169527716,1.0862291965025237,1.0,1.7333697924444391e-06,3.0,4.4859114552387345
540,1.62132e-06,0.0041746567311685395,0.002609161716101478,0.00217917570414526,0.1345281139287319,0.21098660932833074,0.0040160121202346775,0.007551921507776042,0.004053597662374309,0.18925766457661336,0.006892352121561621,1.072078167159193,1.0,1.738181773978543e-06,3.0,4.510972413089231
543,1.652038e-06,0.003917124334322627,0.002961839654364945,0.0021900908982555468,0.0929179984318027,0.26832467976643815,0.005627488951971365,0.007154294353248393,0.004809835272186504,0.19160093676685902,0.0071918458279489035,1.052915830596806,1.0,1.7394569629474862e-06,3.0,4.536033370939726
546,1.681832e-06,0.004082208517828355,0.0034011204628878917,0.0024150326216153453,0.06597090157515872,0.322655053007571,0.008022325517148302,0.0068816291092242896,0.005360740123906558,0.19466191432861102,0.008114210123554375,1.032606255322443,1.0,1.736670243601455e-06,3.0,4.5610943287902215
549,1.708596e-06,0.004418241289104346,0.0038419488939410032,0.002551549884293979,0.05285178408395734,0.35687896636339345,0.011517474651679028,0.006264059383819395,0.00445165733880531,0.19725048543864793,0.0094879358293369,1.0169796724110336,1.0,1.7376074003628025e-06,3.0,4.586155286640718
552,1.7312640000000001e-06,0.004709252422609956,0.0042678991071471726,0.0026023606076634458,0.04185857989312511,0.37026866078600246,0.016401155200963826,0.0045718498317070975,0.003385158706806106,0.19945363774041402,0.010501084601819909,1.0066152004697448,1.0,1.7427166584260524e-06,3.0,4.611216244491214
555,1.74748e-06,0.004880250034578969,0.0046893632423896155,0.0025604729713540274,0.03197472609270965,0.3718195070239013,0.023218488694366397,0.003448560546485002,0.0034568422582950064,0.20185762663986817,0.010217001045908594,1.0006191373104825,1.0,1.748561930067322e-06,3.0,4.636277202341709
558,1.7608359999999999e-06,0.004832515085058463,0.005059514937886681,0.00267421373293753,0.023011235966608652,0.36800195688761195,0.03243688897540824,0.0032932388117193046,0.0038792340560911665,0.2045794398826711,0.008592087661503503,0.9985719736398557,1.0,1.758321479776109e-06,3.0,4.661338160192204
561,1.770248e-06,0.005036631985108994,0.005504960515907768,0.0029989632606193875,0.01716803547874168,0.35990394720647745,0.04544861453401783,0.0035330415477240703,0.004276606420245426,0.2076471838354413,0.007653507706316652,0.9977760390297783,1.0,1.7663110375403872e-06,3.0,4.6863991180427
564,1.7775380000000001e-06,0.005448082273781055,0.005223807986834967,0.003401002277845928,0.012661928598431316,0.34245452119858244,0.06326054004360479,0.004155391485815382,0.004762989851126699,0.20966959296191168,0.008359743057882348,1.0010571464753524,1.0,1.7794171180315049e-06,3.0,4.711460075893196
567,1.7822519999999998e-06,0.0058473564246665785,0.0040659915982728554,0.003891514929369498,0.00905712580498815,0.3191780875791281,0.08725177700396022,0.005104779772748641,0.005206221656063622,0.21162073874272957,0.009710428268952149,1.0033448914053298,1.0,1.7882134393969317e-06,3.0,4.736521033743692
570,1.785702e-06,0.006429435767461815,0.003471008289410787,0.0044194803706136335,0.007192242160830295,0.2884082908921594,0.11842579380845275,0.0064980531170377165,0.005650461444343351,0.21364428556919055,0.011115296059634617,1.0068140922003306,1.0,1.7978699380703147e-06,3.0,4.761581991594188
573,1.788996e-06,0.0068587519532183495,0.003367158811911555,0.0047958935189070075,0.006373141569403458,0.24855596626447318,0.1576826307520739,0.0083396592250778,0.00649754533063653,0.21571906636436622,0.012830550784561698,1.0106567203942989,1.0,1.8080608301585194e-06,3.0,4.786642949444684
576,1.791822e-06,0.0067869198866871245,0.0032136053333950616,0.005256083135702218,0.0065390769340187855,0.200070022604769,0.20743620579760477,0.010935791474804236,0.0073424846204157065,0.21800438138115114,0.015512382675372551,1.0131782211405336,1.0,1.815435026560473e-06,3.0,4.811703907295179
579,1.7951440000000001e-06,0.006637566960825206,0.0032529937216231332,0.005963835732843904,0.006573761555394922,0.1554702473050947,0.267331739958196,0.014339503602463369,0.00802885303037494,0.21976870289077569,0.01873264913755499,1.0139628627142814,1.0,1.820209349224366e-06,3.0,4.836764865145675
582,1.799216e-06,0.006298293253833426,0.0033163729107054175,0.006740195344828772,0.0062306188334063815,0.11911390352900024,0.3337846941129922,0.018767456697665892,0.008551642269717621,0.22140312633788356,0.020988947994984953,1.01301628260195,1.0,1.82263510391795e-06,3.0,4.86182582299617
585,1.8029220000000001e-06,0.0056677118547654014,0.003543322390873076,0.007907685690831332,0.0050060964976084265,0.08960319864287707,0.38600947903015265,0.024544098035872763,0.008892158743920936,0.22357129928863814,0.02118416198604482,1.0097893134082996,1.0,1.8205713685087183e-06,3.0,4.886886780846666
588,1.808528e-06,0.00545335619932443,0.0039783920482646005,0.009164651037320939,0.003583741151654228,0.0725159888277536,0.40905693100120477,0.03203440942068338,0.00891749744749899,0.2257438942080209,0.018253575907720386,1.0064971884040177,1.0,1.8202783471499414e-06,3.0,4.911947738697163
591,1.813928e-06,0.005489610554618394,0.004367738088118099,0.010184691381645055,0.0032059282740674504,0.05847716645590154,0.41972833359424494,0.041760840663014095,0.008204449013714926,0.22802777198267726,0.014676206905914122,1.0019766332427225,1.0,1.817513470384705e-06,3.0,4.937008696547657
594,1.817706e-06,0.005370185720462195,0.004673903474476081,0.011220539113796882,0.003153280923428355,0.04367373964397511,0.4212185845477111,0.05449406177479921,0.006738751548864876,0.23033335216388667,0.014505874494751247,0.9975978037062456,1.0,1.8133395133836648e-06,3.0,4.962069654398153
597,1.819518e-06,0.005301750589217529,0.004849260991362486,0.011348239258293018,0.0032875576079635484,0.03205063304179715,0.41407135390657074,0.0707603699209994,0.005013430634044339,0.23236704032866928,0.016353691539574687,0.995930849583298,1.0,1.8121141075721032e-06,3.0,4.98713061224865
600,1.825156e-06,0.005475981324357627,0.004203857185224761,0.009643523168702562,0.0035335715900954925,0.020076856958394427,0.40063398343228734,0.09073272682705205,0.003664904745267978,0.23381856286392538,0.017823498103194686,0.9969398066072849,1.0,1.8195706696681253e-06,3.0,5.012191570099145
603,1.811174e-06,0.0053128143136703335,0.0028862985002448987,0.007875292569210306,0.0037657222468947065,0.011684988104667027,0.3826617532207225,0.11659376929151181,0.003238045844231182,0.23740504913675026,0.018740742931835468,1.00220406146121,1.0,1.8151659388129455e-06,3.0,5.037252527949641
606,1.802804e-06,0.004994872891787645,0.0022801899947724013,0.0067767437637812995,0.004129831697362606,0.0075142076614518934,0.35510144781438957,0.14776882244741124,0.003416299109328013,0.2399166919468858,0.019859838108213283,1.009704602345128,1.0,1.820299495926206e-06,3.0,5.062313485800136
609,1.7909880000000002e-06,0.0049626727101745455,0.002240963914757106,0.0059361431286979755,0.004613011293978645,0.004589179854750331,0.3199985034394065,0.1860184046711826,0.0037627367266309594,0.24217727383611534,0.019878487641828826,1.0196938978479415,1.0,1.826259534718889e-06,3.0,5.087374443650631
612,1.7776120000000003e-06,0.005012201085447057,0.0023477325632784087,0.005518924345741475,0.005115126375630788,0.0034245812770899156,0.2742127536684415,0.2332244012744773,0.00431142318427567,0.24382294330720256,0.017122945690853326,1.0310638947265842,1.0,1.8328315520327128e-06,3.0,5.112435401501128
615,1.7621379999999998e-06,0.005136059326370092,0.002654830105875381,0.00564889924480223,0.005577901008897848,0.003242567323168538,0.2288227449686615,0.28855378928601805,0.0051400174245024785,0.24559965356690144,0.015601449503913368,1.0438941671722315,1.0,1.8394855799525417e-06,3.0,5.137496359351624
618,1.7481399999999999e-06,0.005536089051498021,0.003153918724216165,0.006103102499696647,0.006008594859930387,0.003102749475875911,0.1898887844289722,0.34862010040771596,0.006296026980666522,0.2476395951168453,0.016588582224431738,1.0541948298240824,1.0,1.8428801498086715e-06,3.0,5.162557317202119
621,1.7356380000000002e-06,0.005805736103046738,0.0036015514879899394,0.006439474800893845,0.0060655412118164175,0.003176445771689445,0.1449156001357659,0.40180521727813173,0.007714753849506066,0.24984800130395546,0.01808641588704573,1.0621587402073276,1.0,1.8435230715359653e-06,3.0,5.187618275052616
624,1.724134e-06,0.005770323308379783,0.004125584416060389,0.006578867457055963,0.006200233239569769,0.0035221432295380216,0.10796738961483228,0.4342437693297464,0.009678954408211767,0.25150312998221536,0.020036328189626442,1.0670626026342636,1.0,1.8397589133302235e-06,3.0,5.212679232903111
627,1.7158899999999999e-06,0.005866891283308051,0.004626112958870572,0.006770685581982983,0.0067587819813306905,0.003956197497080281,0.08626700772905291,0.44901078894405855,0.01223324867377,0.25286256439896104,0.022658863353612578,1.0667924744095614,1.0,1.8304985389146222e-06,3.0,5.237740190753606
630,1.707794e-06,0.005953768872678104,0.005178065350206,0.006981375013608543,0.00736125310627897,0.004370382653599172,0.06360409288221822,0.45398511732307056,0.015490176968523034,0.254180379529284,0.025574379483776704,1.0626320086785523,1.0,1.8147565686291796e-06,3.0,5.262801148604102
633,1.705648e-06,0.005923159369586794,0.005648396099561448,0.006938873041980878,0.008031469490481275,0.004863355301850442,0.04628697953545336,0.4534021721750391,0.0200155532678788,0.25538169022349283,0.027836702499053907,1.0515327120442644,1.0,1.7935446672328754e-06,3.0,5.287862106454598
636,1.6937060000000001e-06,0.006212035250005113,0.00610071225313411,0.0072136708314249525,0.008376137945955273,0.0055648545637748915,0.03900751964573159,0.45163867789810447,0.026855552435797424,0.2588805659940855,0.028768187726202175,1.0393405820621011,1.0,1.760337379882073e-06,3.0,5.312923064305094
639,1.7023460000000002e-06,0.0066401302785776065,0.006731043314135904,0.007925184473280781,0.007561554378719001,0.0061732253224234595,0.031184261398117773,0.44184323257771174,0.03622109291779603,0.2610515532698842,0.027143126451572307,1.0315891051900097,1.0,1.7561215868637923e-06,3.0,5.337984022155589
642,1.7240599999999999e-06,0.00680522557154207,0.007518083742149113,0.008517789157972518,0.006084147705170671,0.0066167483333043325,0.021009717146463467,0.4283721229351247,0.049230225523663546,0.2630885969369089,0.023246707948291128,1.0272836958006404,1.0,1.771098728582052e-06,3.0,5.3630449800060855
645,1.7449660000000001e-06,0.006672209906925854,0.008216638763336753,0.008909794899060087,0.0051075575857714595,0.007024905637526173,0.015176664606065506,0.4101343662825485,0.06696529939967236,0.26467118826529845,0.019023517919549947,1.025860096260255,1.0,1.790090988730872e-06,3.0,5.388105937856581
648,1.7633199999999998e-06,0.006607866037947716,0.009073798303478568,0.00932239655883681,0.00500800737700077,0.007417819149019266,0.012866930059178472,0.3864802174266939,0.09081406381575227,0.26598272890037344,0.016050557958007784,1.0263127117464146,1.0,1.8097177308766877e-06,3.0,5.413166895707077
651,1.7765499999999997e-06,0.006759778178384174,0.010082088771470222,0.009812177614274182,0.005299027308727729,0.007692565538456757,0.010165472955735003,0.3557429541280285,0.12180263890308347,0.26796501219924007,0.014754010967294496,1.0290132260216172,1.0,1.828093446688704e-06,3.0,5.4382278535575725
654,1.783008e-06,0.006815689323952626,0.010144903029300243,0.009838323972553369,0.005487129479929936,0.008238550829708497,0.007825865182877015,0.3152584365970884,0.1616305106574201,0.2704023085456578,0.014523608963353635,1.0353850335338757,1.0,1.8460997978711687e-06,3.0,5.463288811408067
657,1.782568e-06,0.006609068946504176,0.008819905755055625,0.00875359407829607,0.0055368296342227785,0.009100624033297778,0.00733041371137719,0.26938889479909295,0.21154857139982886,0.27298383169055906,0.014543816704826481,1.0439947481016958,1.0,1.8609916301341437e-06,3.0,5.488349769258563
